lang,variant,target,vuln_id,pkg_name,installed_version,fixed_version,severity
python,naive,harden-python:naive (debian 13.5),CVE-2023-51596,libbluetooth-dev,5.82-1.1,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2016-9797,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9798,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9799,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9800,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9801,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9802,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9803,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9804,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9917,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9918,libbluetooth-dev,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2023-44431,libbluetooth3,5.82-1.1,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2023-51580,libbluetooth3,5.82-1.1,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2023-51589,libbluetooth3,5.82-1.1,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2023-51592,libbluetooth3,5.82-1.1,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2023-51594,libbluetooth3,5.82-1.1,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2023-51596,libbluetooth3,5.82-1.1,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2016-9797,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9798,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9799,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9800,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9801,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9802,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9803,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9804,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9917,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2016-9918,libbluetooth3,5.82-1.1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-42250,libbz2-1.0,1.0.8-6,,UNKNOWN
python,naive,harden-python:naive (debian 13.5),CVE-2026-42250,libbz2-dev,1.0.8-6,,UNKNOWN
python,naive,harden-python:naive (debian 13.5),CVE-2026-5435,libc-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5450,libc-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5928,libc-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6238,libc-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2010-4756,libc-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20796,libc-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010022,libc-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010023,libc-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010024,libc-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010025,libc-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-9192,libc-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-5435,libc-dev-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5450,libc-dev-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5928,libc-dev-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6238,libc-dev-bin,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2010-4756,libc-dev-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20796,libc-dev-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010022,libc-dev-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010023,libc-dev-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010024,libc-dev-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010025,libc-dev-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-9192,libc-dev-bin,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-5435,libc6,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5450,libc6,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5928,libc6,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6238,libc6,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2010-4756,libc6,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20796,libc6,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010022,libc6,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010023,libc6,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010024,libc6,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010025,libc6,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-9192,libc6,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-5435,libc6-dev,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5450,libc6-dev,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5928,libc6-dev,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6238,libc6-dev,2.41-12+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2010-4756,libc6-dev,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20796,libc6-dev,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010022,libc6-dev,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010023,libc6-dev,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010024,libc6-dev,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-1010025,libc6-dev,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2019-9192,libc6-dev,2.41-12+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2017-7475,libcairo-gobject2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-18064,libcairo-gobject2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-50422,libcairo-gobject2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2017-7475,libcairo-script-interpreter2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-18064,libcairo-script-interpreter2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-50422,libcairo-script-interpreter2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2017-7475,libcairo2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-18064,libcairo2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-50422,libcairo2,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2017-7475,libcairo2-dev,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-18064,libcairo2-dev,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-50422,libcairo2-dev,1.18.4-1+b1,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2017-13716,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20673,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20712,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-9996,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2021-32256,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11081,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11082,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11083,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11412,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11413,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11414,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1147,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1148,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1149,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11494,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11495,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1150,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1151,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1152,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1153,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1176,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1178,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1180,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1181,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1182,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11839,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11840,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-3198,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-5244,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-5245,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66861,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66862,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66863,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66864,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66865,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66866,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69644,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69645,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69646,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69647,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69648,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69649,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69650,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69651,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69652,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-7545,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-7546,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-8225,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-3441,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-3442,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-4647,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-6844,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-6845,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-6846,libctf-nobfd0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2017-13716,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20673,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-20712,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2018-9996,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2021-32256,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11081,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11082,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11083,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11412,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11413,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11414,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1147,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1148,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1149,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11494,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11495,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1150,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1151,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1152,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1153,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1176,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1178,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1180,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1181,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1182,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11839,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-11840,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-3198,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-5244,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-5245,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66861,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66862,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66863,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66864,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66865,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-66866,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69644,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69645,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69646,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69647,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69648,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69649,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69650,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69651,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-69652,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-7545,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-7546,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-8225,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-3441,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-3442,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-4647,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-6844,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-6845,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-6846,libctf0,2.44-3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-5773,libcurl3t64-gnutls,8.14.1-2+deb13u3,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-6276,libcurl3t64-gnutls,8.14.1-2+deb13u3,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-1965,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3783,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3784,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3805,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-4873,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5545,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6253,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6429,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-7168,libcurl3t64-gnutls,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2025-10966,libcurl3t64-gnutls,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14017,libcurl3t64-gnutls,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14524,libcurl3t64-gnutls,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14819,libcurl3t64-gnutls,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-15079,libcurl3t64-gnutls,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-15224,libcurl3t64-gnutls,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-5773,libcurl4-openssl-dev,8.14.1-2+deb13u3,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-6276,libcurl4-openssl-dev,8.14.1-2+deb13u3,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-1965,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3783,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3784,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3805,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-4873,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5545,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6253,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6429,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-7168,libcurl4-openssl-dev,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2025-10966,libcurl4-openssl-dev,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14017,libcurl4-openssl-dev,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14524,libcurl4-openssl-dev,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14819,libcurl4-openssl-dev,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-15079,libcurl4-openssl-dev,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-15224,libcurl4-openssl-dev,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-5773,libcurl4t64,8.14.1-2+deb13u3,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-6276,libcurl4t64,8.14.1-2+deb13u3,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-1965,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3783,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3784,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-3805,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-4873,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-5545,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6253,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-6429,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-7168,libcurl4t64,8.14.1-2+deb13u3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2025-10966,libcurl4t64,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14017,libcurl4t64,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14524,libcurl4t64,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-14819,libcurl4t64,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-15079,libcurl4t64,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-15224,libcurl4t64,8.14.1-2+deb13u3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2026-33164,libde265-0,1.0.15-1+b3,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2024-38949,libde265-0,1.0.15-1+b3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2024-38950,libde265-0,1.0.15-1+b3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-33165,libde265-0,1.0.15-1+b3,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2025-61147,libde265-0,1.0.15-1+b3,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2024-25260,libelf1t64,0.192-4,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1352,libelf1t64,0.192-4,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1365,libelf1t64,0.192-4,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1371,libelf1t64,0.192-4,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1372,libelf1t64,0.192-4,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1376,libelf1t64,0.192-4,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-1377,libelf1t64,0.192-4,,LOW
python,naive,harden-python:naive (debian 13.5),CVE-2025-59375,libexpat1,2.7.1-2,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-25210,libexpat1,2.7.1-2,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2026-45186,libexpat1,2.7.1-2,,HIGH
python,naive,harden-python:naive (debian 13.5),CVE-2025-66382,libexpat1,2.7.1-2,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-32776,libexpat1,2.7.1-2,,MEDIUM
python,naive,harden-python:naive (debian 13.5),CVE-2026-32777,libexpat1,2.7.1-2,,MEDIUM
